771643	等會兒見。	13430	Je te verrai plus tard.
771648	貝蒂喜歡古典音樂。	423515	Betty aime la musique classique.
771653	怎么拿了东西不付钱就走了！	771679	Comment ça ça prend les marchandises et ça part sans payer !
771690	"親愛的, 上床吧。" "不, 還不行。我在Tatoeba上還必須翻譯一些句子。"	551970	« Chéri, viens te coucher. » « Non, pas tout de suite. Je dois encore traduire quelques phrases sur Tatoeba. »
771730	我想喝点儿热汤。	392089	Je veux manger une soupe chaude.
771858	他们沿着非洲西岸航行了。	771830	Ils ont navigué le long de la côte occidentale de l'Afrique.
771936	巴黎是法国的首都。	331233	Paris est la capitale de la France.
772014	隔牆有耳。	4252	Les murs ont des oreilles.
772035	我再也不想要了。	4266	Je n'en veux plus.
772051	為什麼我是他們唯一抱怨的人? 他們就這樣拿我作例子, 利用我當代罪羔羊。	934941	Pourquoi suis-je le seul dont ils se plaignent ? Ils veulent juste faire de moi un exemple et m'utilisent comme bouc émissaire.
772070	她照亮你的世界。	1010096	Elle illumine ton monde.
772077	Jane在运动会之前把头发剃短了。	772081	Jane s'est fait couper les cheveux courts avant la rencontre sportive.
772078	我七點鐘必須在那裡。	10115	Je dois être là avant 7 heures.
772097	我們一直聊天直到天明。	1369547	Nous avons parlé et parlé jusqu'au petit matin.
772103	奶酪是由母牛、山羊、绵羊或其它哺乳动物的奶被加工制造的坚硬的食物。	4017	Le fromage est un aliment solide fabriqué à partir du lait de vache, de chèvre, de brebis, et d'autres mammifères.
772165	如果你認為教育是昂貴的, 那麼你等著看無知讓你付出的代價。	4229	Si vous pensez que l'éducation coûte cher, attendez de voir ce que l'ignorance vous coûte.
772170	我覺得很難用言語表達我的意思。	797461	J'éprouve de la difficulté à exprimer mon opinion en paroles.
772171	你最喜歡的句子是哪句？	802480	Quelle est ta peine préférée ?
772314	我认识她。	423591	Je la connais.
772372	我不知道如何表達我的謝意。	9379	Je ne sais pas comment vous remercier.
772374	寫下他的地址。	1131270	Note son adresse.
772384	湯姆是我朋友中的其中一位。	583108	Tom est l'un de mes amis.
772401	我們完蛋了。	452796	C'est la fin des haricots.
772401	我們完蛋了。	776958	Les carottes sont cuites.
772539	你要走了。	452302	Tu dois partir.
772892	如果他們必須先學拉丁文的話，是沒有機會讓羅馬人征服世界的對吧。	777003	S'ils avaient d'abord dû étudier le latin, les Romains n'auraient jamais eu l'occasion de conquérir le monde.
774101	你看文章了没？	774097	T'as lu le papier ?
774305	一瓶啤酒多少钱？	774315	Combien coûte une bouteille de bière ?
774305	一瓶啤酒多少钱？	774316	Combien coûte une bière ?
774462	有一个人住在福冈，其他人住在新泻。	10021	L'un vit à Fukuoka, et les autres vivent à Niigata.
774510	公車突然在路中央停下來。	746288	Le bus s'est arrêté subitement au milieu de la rue.
774513	厨房里缺少一台洗碗机。	774507	Il manque un lave-vaisselle dans la cuisine.
774527	谁知道胡锦涛的生日？	774579	Qui connaît la date d'anniversaire de Hu Jintao ?
774709	民主主义是多数选举的独裁。	443236	La démocratie est la dictature de la majorité.
775314	如果你们觉得学一门语言是要在学校坐着听老师说，那你们就大错特错了。	775308	Si vous pensez que c'est à l'école, assis sur une chaise, à écouter un prof, qu'on apprend une langue, alors vous vous fourrez le doigt dans l'œil.
775461	遵守法律是我們的義務。	139660	Il est de notre devoir d'obéir à la loi.
775461	遵守法律是我們的義務。	1021002	Obéir à la loi est notre devoir.
775593	你應該照顧你生病的母親。	373892	Vous devez vous occuper de votre mère malade.
775675	“是黑车吗？”我问他。	1039656	« C'est un taxi sans licence ? » Lui demandais-je.
775781	不喝酒的男人还是男人吗？	775790	Est-ce que les mecs qui ne boivent pas d'alcool sont toujours des mecs ?
775798	你吸太多煙了。你應該少抽一點。	892548	Tu fumes beaucoup trop. Tu devrais freiner ta consommation.
775861	你不妨告訴我一切。	474145	Tu ferais tout aussi bien de tout me dire.
775869	那就是生活。	983782	C'est comme ça la vie.
775871	你必須從錯誤中學習。	940842	Tu dois apprendre de tes erreurs.
775876	你昨天晚上做什麼?	1021051	Qu'as-tu fait la nuit dernière ?
775903	这里人太多了。咱们换个地方吧。	1459537	Il y a trop de gens ici, changeons d'endroit !
776420	说得也是。	776424	Cela est vrai aussi.
776535	我的法语很烂。	776390	Mon français est merdique.
776659	喂，小鬼！这里是我们的地盘！	776860	Hé, gamin ! Ici, c'est notre territoire !
777077	我喜歡看女同性戀色情片。	1556208	J'aime regarder du porno lesbien.
777152	她的胸很大。	784421	Elle a de gros seins.
777519	他昨晚在家中安詳地離世了。	14470	Il est mort paisiblement chez lui hier soir.
777571	谁做的这个馅饼？	777568	Qui a fait cette tourte ?
777614	由于全球气候变暖，城市可能被完全地淹没。	1118737	À cause du réchauffement climatique, les villes pourraient être complétement submergées.
777623	别被杀了。	822081	Ne te fais pas tuer.
777713	我們將要去爬那座山。	1118444	Nous avons l'intention de gravir cette montagne.
777935	回答問題。	128225	Réponds à la question.
777935	回答問題。	570912	Répondez à la question.
777973	他看着我什么都不说。	132355	Il me fixa et ne dit rien.
778513	結帳櫃台在哪裡?	790776	Où est la caisse ?
778545	對不起, 那不關我的事。	1114184	Désolé, cela n'était pas mes affaires.
778714	他們沒有人了解她暗示什麼。	1469669	Aucun d'entre eux ne comprenait ce à quoi elle faisait allusion.
778729	這裡有什麼景點?	1388551	Quels sont les sites pittoresques ici ?
778749	咱们点两瓶吧。	778750	Commandons deux bouteilles.
778768	他後悔對敵人出賣了他的國家。	464694	Il se repentait d'avoir trahi son pays au profit de l'ennemi.
778768	他後悔對敵人出賣了他的國家。	832392	Il regrettait d'avoir trahi son pays au profit de l'ennemi.
778846	這個玩具是用木頭做的。	337163	Ce jouet est fait en bois.
778846	這個玩具是用木頭做的。	453768	Ce jouet est en bois.
778870	保持冷靜。	795728	Reste calme.
778870	保持冷靜。	795730	Garde ton calme.
778870	保持冷靜。	795731	Garde ton sang-froid.
778882	我吃一個梨。	1020988	Je mange une poire.
778886	一毛錢也沒有。	895658	Il n'y a pas un centime.
778915	我喜欢噢唑百克的歌。	778916	J'aime les chansons d'Ozodbek.
778923	我不会再跟你说法文了。	778921	J'arrête de te parler en français.
778932	我喝醉了，但是还会说德语。	778930	Je suis bourré, mais je sais encore parler allemand.
778946	中国是三人在中等餐馆吃火锅自助餐一共值五块人民币而汉堡包比它贵五倍唯一的国家。您去搞明白吧......	583789	La Chine est le seul pays où une fondue chinoise pour trois personnes à volonté dans un restaurant moyen de gamme coûte 5 yuans en tout, et un seul hamburger coûte cinq fois plus. Allez comprendre ...
778959	我现在没有时间	559216	Je n'ai pas le temps maintenant.
778980	这个网站看起来不错。	778981	Ce site a l'air pas mal.
779010	你住在東京, 不是嗎?	1484755	Tu habites à Tokyo, n'est-ce pas ?
779023	他不知道怎麼回答。	1021053	Il ne sait pas comment répondre.
779059	情況越來越糟糕。	647570	La situation allait de pire en pire.
779062	請。	487759	S'il vous plaît.
779472	我有十支筆。	428446	J'ai dix stylos.
779535	最後我們達成了協議。	818270	Finalement nous sommes parvenus à un compromis.
779551	想來想去, 我們決定在西班牙度假。	1187131	Après pas mal de discussions, nous décidâmes de passer les vacances en Espagne.
779559	你想要一塊蛋糕嗎?	2768859	Veux-tu une part de gâteau ?
779808	昨天是星期天，不是星期六。	848050	Hier c'était dimanche, pas samedi.
780068	當他進來的時候, 我正在寫信。	1742527	J'étais en train d'écrire une lettre quand il est entré.
780075	我終於擁有了一整套!	1102083	Je possède enfin un set complet !
780224	这不是血。这是甜菜。	780217	Ce n'est pas du sang. C'est de la betterave.
780243	彼得的農舍非常大。	847052	Le cottage de Pierre est très grand.
780243	彼得的農舍非常大。	847053	La maison de campagne de Pierre est très grande.
780258	謝謝您的款待。	1131287	Merci de votre hospitalité.
780342	這是一支鉛筆。	577666	Ceci est un crayon.
780386	我們今天晚上七點跟他見面。	781908	Nous le rencontrerons à sept heures du soir.
780400	這需要慎重考慮。	1385376	Cela nécessite une réflexion prudente.
780605	他們給我看了很多漂亮的照片。	832014	Ils m'ont montré beaucoup de jolies photos.
780936	这样呢，是对的吗？	780935	Et comme ceci, c'est correct ?
781080	大量生產降低許多商品的價格。	1388557	La production en masse a réduit le prix de beaucoup de biens.
781195	這個囚犯被帶到法官面前。	181065	Le prisonnier fut amené devant un juge.
781440	我理所當然地認為他會履行諾言。	133031	J'ai considéré comme acquis qu'il tiendrait sa parole.
781553	不論他在哪裡, 他教導了愛, 耐心, 和尤其是非暴力。	892562	Où qu'il soit, il prêche l'amour, la patience et surtout la non-violence.
781678	我不想獨自生活。	14812	Je ne veux pas vivre seul.
781683	是你準備好茶的時候了。	1114194	Il est l'heure pour toi de préparer le thé.
781830	靠！瑞士的火车什么都有！	1170986	Merde ! Les trains suisses ont tout !
782094	上周六，因为我母亲病了，我无法离开家。	7271	J'étais incapable de quitter la maison samedi dernier, ma mère étant malade.
782098	货物运到，我会通知你们的。	134792	Je vous préviendrai de l'arrivée des marchandises.
782102	所有的学生中，只有一个看过那本书。	181971	Parmi tous les étudiants, un seul avait lu le livre.
782106	你有什么事要说吗？	548838	As-tu quelque chose à dire ?
782110	您有什么事要说吗？	10380	Avez-vous quelque chose à dire ?
782115	他去了伦敦，并在那儿待了一周。	131506	Il est allé à Londres, où il est resté pendant une semaine.
782117	日本不像加拿大那么大。	390358	Le Japon n'est pas aussi grand que le Canada.
782119	他是三个孩子的父亲。	130618	Il est le père de trois enfants.
782125	不，他已经去吃饭了。	10645	Non, il est déjà parti déjeuner.
782129	数学是所有科学的基础。	487558	Les mathématiques sont le fondement de toutes les sciences.
782131	他被队里开除了。	130981	Il a été exclu de l'équipe.
782136	我知道她的地址。	374028	Je connais son adresse.
782142	他会是个好丈夫的。	13929	Il ferait un bon mari.
782146	她会是个好妻子的。	133915	Elle fera une bonne épouse.
782150	鲸鱼是哺乳动物。	8863	La baleine est un mammifère.
782156	每次我读圣经都会被深深地感动。	330172	Chaque fois que je lis la bible je suis profondément ému.
782162	他寄了封信告诉我他的养鸡业迟早要倒闭的。	766406	Il m'adressa un courrier pour m'informer que son élevage de poulets ferait faillite tôt ou tard.
782165	请叫医生。	14198	Appelez un médecin, s'il vous plaît.
782167	我受不了他。	9518	Je ne peux pas le supporter.
782170	小心不要着凉。	458714	Fais attention de ne pas attraper froid.
782170	小心不要着凉。	561395	Faites attention à ne pas attraper froid.
782174	她以为我是大夫。	492641	Elle pensait que j'étais médecin.
782174	她以为我是大夫。	492643	Elle pensait que j'étais toubib.
782184	大使是为了本国的利益被派去外国撒谎的正直的人。	393545	Un ambassadeur est un homme honnête envoyé mentir à l'étranger pour le bien de son pays.
782188	你周二有没有空？	620299	Est-ce que tu es libre mardi ?
782193	很久很久以前住着一个漂亮的小女孩。	330226	Il y a très, très longtemps vivait une belle petite fille.
782197	他的故事是真的吗？	430312	Était-elle vraie son histoire ?
782197	他的故事是真的吗？	785708	Son histoire était-elle vraie ?
782198	她的故事是真的吗？	430312	Était-elle vraie son histoire ?
782216	我想这药会对您有好处的。	11474	Je pense que ce médicament vous fera du bien.
782226	你没有把你的车上锁吗？	495124	N'avais-tu pas verrouillé ta voiture ?
782231	我从没听见他唱过歌。	129961	Je ne l'ai jamais entendu chanter.
782234	在第四行写下您的姓。	532494	Sur la quatrième ligne, écrivez votre nom de famille.
782237	请告诉我你的地址。	398353	Dis-moi ton adresse s'il te plaît.
782237	请告诉我你的地址。	2752053	Donne-moi ton adresse s'il te plait.
782242	这匹马有漂亮的大眼睛。	548960	Ce cheval a de beaux grands yeux.
782245	如果你尝试的话，你会成功的。	377952	Tu réussiras si tu essayes.
782250	这是一本关于星星的书。	119807	C'est un livre concernant les étoiles.
782258	他们对结果很满意。	622777	Ils sont contents du résultat.
782267	春天是访问京都最好的季节。	14683	Le printemps est la meilleure saison pour visiter Kyoto.
782274	1美元相当于110日元。	10002	Un dollar vaut 110 yen.
782279	我母亲昨天很晚还醒着。	418452	Ma mère est restée éveillée très tard hier.
782280	孩子们向教室跑去。	687144	Les enfants courent vers la classe.
782286	这个森林里猴子成群。	9775	Les singes pullulent dans cette forêt.
782291	我想看看您的邮票收藏。	740021	J’aimerais voir votre collection de timbres.
782294	他们是从法国南部来的。	390297	Ils viennent du sud de la France.
782298	今晚见吧!一会儿见咯!	627809	On se voit ce soir ! À tout à l'heure !
782304	唱歌是她的强项。	9565	Le chant est son point fort.
782314	奶酪是用奶做成的。	12593	Le fromage est fait avec du lait.
782317	今天没昨天冷。	339570	Il fait moins froid aujourd'hui qu'hier.
782318	他比以前重得多。	331159	Il pèse beaucoup plus qu'avant.
782319	他该去火车站了。	500799	Il devra aller à la gare.
782319	他该去火车站了。	500800	Il devra se rendre à la gare.
782323	他们收养了那个小女孩。	432183	Ils ont adopté la petite fille.
782330	你看上去很苍白。	512269	Tu as l'air très pâle.
782332	您不是医生。	519991	Vous n’êtes pas un médecin.
782335	他的名字不在名单里。	130448	Son nom n'est pas dans la liste.
782338	确切地说，现在三点了。	531155	Il est précisément trois heures, maintenant.
782339	我恐怕您必须亲自去。	8913	J'ai peur que vous ne deviez y aller en personne.
782343	汽车准备好了。	454786	La voiture est prête.
782355	我讨厌那种事。	12441	Je déteste ce genre de chose.
782359	睡觉的时间到了，把收音机关了。	15063	Il est déjà l'heure de se coucher, éteignez la radio.
782363	京都值得游览。	9210	Kyoto vaut la peine d'être visitée.
782373	这是他出生的城市。	430606	C'est la ville où il est né.
782377	他骗了我们。	389592	Il nous a menti.
782383	作为回报，我给了她一个娃娃。	119765	Je lui ai donné une poupée en retour.
782647	这票能让两个人免费入场。	330197	Ce ticket permet l'entrée gratuite de deux personnes.
782657	让孩子远离池塘。	138909	Gardez les enfants loin de l'étang.
782673	你知道分辨好坏吗？	591190	Sais-tu distinguer le bien du mal ?
782681	男人戴了一个老虎面具。	445174	L'homme mit un masque de tigre.
782693	海非常宽。	762053	La mer est très large.
782716	欧洲人喜欢喝酒。	376682	Les Européens aiment boire du vin.
782722	我不知道他是谁。	127607	Je ne sais pas qui il est.
782740	这个寺庙是何时造的？	498648	Quand a été construit ce temple ?
782764	美丽的一天，不是吗？	136186	Belle journée, n'est-ce pas ?
782781	帮我看会儿孩子。	11713	Surveille l'enfant pour moi un moment.
782786	我父亲六十岁就要退休了。	134837	Mon père sera à la retraite à soixante ans.
782819	我希望你很快就能痊愈。	7578	J'espère que tu guériras bientôt.
782827	她问我是不是发生了什么事。	646638	Elle me demanda s'il se passait quelque chose.
782835	我想要出席派对。	545724	J'aimerais prendre part à la fête.
782852	她们嫉妒我们的成功。	483951	Elles sont jalouses de notre succès.
782852	她们嫉妒我们的成功。	483952	Elles jalousent notre succès.
782870	你该安静几天。	549327	Tu dois te taire pendant quelques jours.
782881	您的蛋糕很美味。	659586	Votre gâteau est délicieux.
782886	你的蛋糕很美味。	332301	Ton gâteau est délicieux.
782891	请给我房间钥匙。	554611	La clef de la chambre, s'il vous plaît.
782891	请给我房间钥匙。	554612	La clé de la chambre, s'il vous plaît.
782900	方法并不重要，结果才重要。	548918	Ce ne sont pas les moyens qui importent, mais la fin.
782909	他突然发言了。	512705	Il prit tout à coup la parole.
782912	有什么事是你能做的吗？	488697	Y a-t-il quelque chose que tu puisses faire ?
782915	我能试一下吗？	11532	Puis-je l'essayer ?
782915	我能试一下吗？	129339	Est-ce que je peux l'essayer ?
782917	她说一点阿拉伯语。	572798	Elle parle un peu l'arabe.
782920	早饭准备好了。	567252	Le petit-déjeuner est prêt.
782923	这个老头有时候自言自语。	652154	Ce vieil homme parle parfois seul.
782929	我没时间。	458027	Je n'ai pas le temps.
782960	他对技术知识的缺乏妨碍了他的晋升。	478831	Son manque de connaissances techniques l'empêcha d'être promu.
782965	下周我们要去看望我们的老师。	460658	Nous rendrons visite à notre instituteur la semaine prochaine.
782965	下周我们要去看望我们的老师。	460659	Nous allons rendre visite à notre institutrice la semaine prochaine.
782965	下周我们要去看望我们的老师。	460660	Nous rendrons visite à notre professeur la semaine prochaine.
782968	一个警察叉着手看着。	8881	Un policier regardait les bras croisés.
782973	我想要见见Terry Tate先生。	12725	J'aimerais voir M. Terry Tate.
782977	我第一眼就认出了她。	457717	Je l'ai reconnue au premier coup d'œil.
782980	我第一眼就认出了他们。	457718	Je les ai reconnus au premier coup d'œil.
782982	她让我等了半小时。	134397	Elle m'a fait attendre une demi-heure.
782982	她让我等了半小时。	646579	Elle m'a laissé attendre une demi-heure.
783005	我把我的财产托付给他。	331670	Je lui ai confié mes biens.
783007	他被控告杀人罪。	132131	Il fut accusé de meurtre.
783011	您只要按下按钮就行了。	427441	Vous n'avez qu'à appuyer sur le bouton.
783013	你喜欢什么时候打给我就什么时候打。	540212	Tu peux m'appeler quand ça te plait.
783017	你想什么时候打给我就什么时候打。	540210	Tu peux m'appeler quand tu veux.
783019	在这里见到您真是太好了。	11190	C'était agréable de vous rencontrer ici.
783021	我知道你的年纪。	7465	Je connais ton âge.
783029	该地区因它的手工业而出名。	751311	Cette région est célèbre pour son industrie textile.
783032	他比其他男生高。	139624	Il est plus grand que les autres garçons.
783034	我让她洗了碗。	449975	Je lui ai fait laver la vaisselle.
783037	他从没去过法国。	390291	Il n'est jamais allé en France.
783044	每个人都爱自己的国家。	129224	Tout le monde aime son pays.
783598	Xavier是一个在巴黎大学学经济的年轻的大学生。	524525	Xavier est un jeune étudiant en économie à l’université de Paris.
783955	他把荷马的史记从希腊语翻译成了英语。	783936	Il a traduit Homère du grec à l'anglais.
784011	在京都，有很多的景点值得一看。	783999	À Kyôto, il y a beaucoup de sites qui méritent d'être vus.
784016	我回到家的时候，Ken正在读书。	783995	Ken était en train de lire quand je suis rentré à la maison.
784019	他喝了一瓶酒。	783984	Il a bu une bouteille de vin.
784025	这个传统在中国诞生了。	783968	Cette tradition naquit en Chine.
784028	结婚不是什么使年轻人感兴趣的东西。	783961	Le mariage n'est pas quelque chose qui intéresse les jeunes.
784030	女人们有伞。	783959	Les femmes ont des parapluies.
784033	其实，他也爱着她。	783957	En fait, lui aussi l'aimait.
784036	请尽快过来。	783954	S'il te plaît, viens le plus vite possible.
784038	他65岁退了休。	783953	Il a pris sa retraite à 65 ans.
784039	我父亲身体很健康。	614780	Mon père est en bonne santé.
784044	那个女孩不喜欢踢足球。	783933	La fille n'aime pas jouer au football.
784047	不要担心，一切都会好的。	783932	Ne t'inquiète pas, tout ira bien.
784048	因为我付不了租金，我就向他请求帮助。	783929	Comme je ne pouvais pas payer le loyer, je lui ai demandé de l'aide.
784049	委员会由四个成员组成。	783926	Le comité est formé de quatre membres.
784051	我感觉很好。	465921	Je me sens bien.
784055	你有多少朋友？	783919	Combien as-tu d'amis ?
784058	那幅画有多少年了？	783916	Quel âge a cette peinture ?
784060	我无法相信他有种向老板要求加工资。	783911	Je n'arrive pas à croire qu'il ait eu les couilles de demander une augmentation de salaire au patron.
784072	狮子是万兽之王。	783907	Le lion est le roi des animaux.
784075	我超爱看棒球和美式足球。	783899	J'adore regarder le baseball et le football américain.
784083	她向他求助。	783838	Elle lui a demandé de l'aide.
784087	我头不再痛了。	590264	Je n'ai plus mal à la tête.
784092	上个周一我去钓鱼了。	783817	Je suis allé pêcher lundi dernier.
784104	她一醒，我们就放音乐。	783810	Dès qu'elle sera réveillée, nous mettrons la musique.
784114	我想你待在这里直到我回来。	783807	Je veux que tu restes ici jusqu'à ce que je revienne.
784118	儿童免费入场。	783799	L'entrée est gratuite pour les enfants.
784178	想要跟你分享他们宗教信仰的人几乎从不愿你跟他们分享你的。	783795	Les gens qui veulent partager leurs croyances religieuses avec toi ne veulent presque jamais que tu partages les tiennes avec eux.
784186	我厌烦了他的行为。	783793	J'en ai marre de son comportement.
784193	我在吃午饭前洗手。	728038	Je me lave les mains avant de déjeuner.
784197	David Beckham是英国人。	783775	David Beckham est anglais.
784200	这个盒子里有很多蛋。	783774	Dans cette boîte, il y a beaucoup d'œufs.
784353	京都有很多有名的古建筑。	783767	Il y a beaucoup d'anciens bâtiments célèbres à Kyôto.
784355	把配料好好混一下。	783732	Mélange bien les ingrédients !
784366	我一整天都在看这本小说。	7511	J'ai passé la journée entière à lire le roman.
784366	我一整天都在看这本小说。	783722	J'ai passé toute la journée à lire ce roman.
784370	你能把你的自行车借我两天吗？	783717	Pourrais-tu me prêter ton vélo pendant deux jours ?
784372	我不能和你们一起去，因为我很忙。	783533	Je ne peux pas aller avec vous parce que je suis très occupé.
784375	我很抱歉今天您来的时候没能见您。	783531	Je suis désolé de n'avoir pu vous voir aujourd'hui quand vous êtes venus.
784384	他履行了他的承诺，并且帮助了他的兄弟。	783524	Il tint sa promesse et aida ses frères.
784387	那条连衣裙很适合您。	783520	Cette robe vous va bien.
784389	晚饭后我听收音机。	783514	J'écoute la radio, après le dîner.
784390	我出生前，我父亲就死了。	134882	Mon père est mort avant ma naissance.
784393	我从没听说过这个演员。	783503	Je n'ai jamais entendu parler de cet acteur.
784395	你们庭院里有桌子吗？	783500	Avez-vous une table dans le patio ?
784398	他们不都是穷人。	783445	Ils ne sont pas tous pauvres.
784399	你父亲是日本人。	782748	Ton père est japonais.
784401	我不要钱。	782351	Je ne veux pas d'argent.
784403	你是不是刚认识他？	782031	Est-ce que tu viens seulement de faire sa connaissance ?
784406	我该在哪儿等您？	781950	Où dois-je vous attendre ?
784409	和东京比，伦敦很小。	781946	Par rapport à Tokyo, Londres est petit.
784410	我该通知谁？	781940	Qui dois-je informer ?
784412	在这儿等一会儿。	781934	Attendez ici un moment.
784415	你们应该收集进一步的信息。	781927	Vous devez recueillir des informations complémentaires.
784455	这个苹果是坏的。	781926	Cette pomme est mauvaise.
784471	拍照片光线不够亮。	781924	Il n'y a pas assez de lumière pour prendre des photos.
784473	我喜欢散步。	781919	J'aime faire des promenades.
784475	警察收集了很多对他不利的证据。	781912	La police a réuni beaucoup de preuves contre lui.
784478	许多男生和女生都出席了。	781901	Beaucoup de garçons et de filles étaient présents.
784479	他和一个美国女人结婚了。	781899	Il est marié à une Américaine.
784482	这味道可能是微波炉传出来的!	781817	Cette odeur pourrait venir du four !
784483	我母亲好点了。	781804	Ma mère va mieux.
784484	我父亲没之前好了。	781807	Mon père va moins bien.
784485	你不听他的那就错了。	781796	Tu as eu tort de ne pas l'écouter.
784486	你有没有电子邮件地址？	781781	Est-ce que tu as une adresse e-mail  ?
784486	你有没有电子邮件地址？	784378	As-tu une adresse électronique ?
784488	您有电邮地址吗？	781779	Avez-vous une adresse e-mail  ?
784489	你的问题类似于我的。	781716	Ton problème est semblable au mien.
784491	您觉得我是在开玩笑吗？	781699	Vous pensez que je plaisante ?
784495	我弟弟够年龄上学了。	484677	Mon frère est assez grand pour aller à l'école.
784497	系统是线性的吗？	781653	Le système est-il linéaire ?
784499	我受够吃快餐了。	781651	J'en ai assez de manger en restauration rapide.
784501	我受够英文了。	6792	J'en ai marre de l'anglais.
784502	你的问题和我的一样。	781625	Ton problème est pareil au mien.
784506	这是一头熊的尸骸。	781620	Ce sont les restes d'un ours.
784508	今天是周六。	781618	Aujourd'hui c'est samedi.
784510	伏特加在哪里？	781583	Où est la vodka ?
784511	喝醉的驾驶员对车祸有责任。	781469	Un conducteur ivre a été responsable de l'accident de voiture.
784513	那就不要光着身子散步!	781468	Ne te promène donc pas toute nue !
784514	这种做法极不公平。	781423	Cette façon de faire est inique.
784515	他急急忙忙地离开了办公室。	781420	Il a quitté le bureau en toute hâte.
784516	我认为采用他的计划对我们比较好。	781419	Je pense que c'est mieux pour nous d'adopter son plan.
784517	巴士会把你们带到市中心。	781418	Le bus vous amène dans le centre-ville.
784518	Ken把衬衫穿反了。	781417	Ken a mis sa chemise à l'envers.
784519	您该为您的粗鲁道歉。	781415	Vous devriez vous excuser pour votre grossièreté.
784520	说得容易。	781414	C'est facile de parler.
784523	他学了两个小时。	781413	Il a étudié pendant deux heures.
784525	请在三天内回来。	781412	S'il vous plaît revenez dans trois jours.
784532	回答我。	135870	Répondez-moi.
784534	我从没去过纽约，我妹妹也没有。	781409	Je ne suis jamais allé à New York, et ma sœur non plus.
784535	我该在哪儿付煤气费？	781408	Où dois-je payer pour le gaz ?
784537	他来了，我们就开始派对。	781407	Nous commencerons la fête quand il arrivera.
784539	我是世界之王!	781406	Je suis le roi du monde !
784556	他试着赢得竞赛。	781403	Il essaya de gagner le concours.
784557	我喜欢孩子。这就是为什么我成为了教师。	781402	J'aime les enfants. C'est pourquoi je suis devenu enseignant.
784558	这是我能为您做的。	781401	C'est ce que je peux faire pour vous.
784559	从这个问题开始吧。	781400	Commençons par ce problème.
784563	“放射性”是一个化学术语。	781395	"Radioactivité" est un terme de la chimie.
784564	我有两个兄弟和三个姐妹。	781324	J'ai deux frères et trois sœurs.
784565	她不能写字也不能看书。	781317	Elle ne peut ni écrire ni lire.
784567	上次我见到她的时候，她看上去挺好的。	781316	Elle avait l'air bien quand je l'ai vue la dernière fois.
784569	如果您想抽烟的话，您必须出去。	781312	Vous devez sortir si vous voulez fumer.
784573	“你说得太多了，”他说道。	781311	"Tu parles trop," dit-il.
784577	目前我问题很多。	781309	J'ai beaucoup de problèmes pour le moment.
784578	她用玫瑰花装饰了她的房间。	781308	Elle a décoré sa chambre avec des roses.
784821	我一站起来就觉得头晕。	956054	J'ai des vertiges dès que je me lève.
785028	我買的房子離市中心比較遠。	2165610	La maison que j'ai achetée est assez loin du centre-ville.
785045	那邊停著的那輛自行車是我哥哥的。	1085002	Le vélo posé de ce côté est celui de mon frère.
785172	我正等著這家店開門。	127513	J'attends que le magasin ouvre.
785178	我們買了一磅的茶。	571221	Nous avons acheté une livre de thé.
785178	我們買了一磅的茶。	571222	Nous achetâmes une livre de thé.
785180	雖然有一些印刷錯誤, 但大致上說來, 這是一本好書。	2889830	Il y a des erreurs d'impression, mais globalement, c'est un bon livre.
785246	有東西卡在管子裡。	1385428	Il y a quelque chose de coincé dans le tuyau.
785248	當我在我母親的子宮裡, 我從我母親的肚臍看到我將要出生的房子, 我心想: 我不要到那裡。"	955474	Quand j'étais dans l'utérus de ma mère, je regardai à travers le nombril de ma mère la maison dans laquelle j'allais naître, et pensai : « Jamais je n'irai là-bas. »
785252	我甚至在週日工作。	6020	Je travaille même le dimanche.
785268	嫉妒讓他那樣做了。	1484739	Il s'est laissé guider par la jalousie.
785291	我們這隊5-4擊敗對手。	8016	Notre équipe a battu l'adversaire par 5 à 4.
785333	我觉得你太过分了。	785340	Je pense que tu es allé trop loin.
785359	这家公司不分种族、宗教或国籍雇用人。	785355	Cette entreprise embauche des gens sans se préoccuper de race, de religion ou de nationalité.
785378	在我的单位，我是最年轻的。	785375	À mon travail, je suis le plus jeune.
785798	您可以用任何您想要用的语言写。在Tatoeba，所有语言都是平等的。	785666	Vous pouvez écrire dans la langue que vous voulez. Sur Tatoeba, toutes les langues sont égales.
785816	团结、公正和自由是幸福的保证。	433820	Unité, justice et liberté sont la garantie du bonheur.
785817	我只知道他的名字。	135325	Je le connais seulement de nom.
785817	我只知道他的名字。	523327	Je ne le connais que de nom.
785821	她提前一小时完成了工作。	180821	Elle a fini son travail une heure plus tôt que prévu.
785822	他亲切地回答了问题。	131048	Il a répondu aimablement à la question.
785827	您能教我弹钢琴吗？	435689	Pouvez-vous m'apprendre à jouer du piano ?
785828	他让我做，我就做了。	131124	Il m'a dit de le faire, alors je l'ai fait.
785831	我接种了流感疫苗。	772986	J'ai été vacciné contre la grippe.
785833	给我点事做。	9687	Donnez-moi quelque chose à faire.
785835	这张桌子是木的。	427442	Cette table est en bois.
785841	他经常翘课。	332107	Il est souvent absent de l'école.
785842	他和他所有的朋友分享了他的那盒饼干。	443858	Il a partagé sa boite de biscuits avec tous ses amis.
785843	我没法忍住我的眼泪。	487993	Je n'ai pas pu retenir mes larmes.
785845	我忍不住哭了。	487991	Je n'ai pas pu m'empêcher de pleurer.
